filename start freq energy ac1 voiced
cherokee.aif 115.08388099131393 294.535888671875 0.012681869789958 0.00011662273027468473 0.33262985944747925
cherokee.aif 118.47905284159752 294.535888671875 0.014080917462706566 0.00015448367048520595 0.218086838722229
cherokee.aif 121.8742246918811 294.535888671875 0.0199142936617136 0.00034796103136613965 0.16692321002483368
cherokee.aif 125.26939654216469 294.535888671875 0.027500571683049202 0.00063910690369084477 0.1595800518989563
cherokee.aif 128.66456839244827 294.535888671875 0.033946752548217773 0.0009158186730928719 0.15267294645309448
cherokee.aif 132.05974024273186 294.535888671875 0.035414084792137146 0.0010086678666993976 0.17196810245513916
cherokee.aif 135.45491209301545 294.535888671875 0.049158286303281784 0.0019439964089542627 0.12906192243099213
cherokee.aif 138.85008394329901 294.535888671875 0.060633659362792969 0.0031028841622173786 0.30448278784751892
cherokee.aif 142.2452557935826 294.535888671875 0.070873871445655823 0.0044748615473508835 0.41002964973449707
cherokee.aif 145.64042764386619 106.43563079833984 0.075878337025642395 0.0048332628794014454 0.54578989744186401
cherokee.aif 155.03577793016211 106.81736755371094 0.092445038259029388 0.0072208181954920292 0.73726379871368408
cherokee.aif 164.39755159572383 106.83133697509766 0.099601931869983673 0.0082900635898113251 0.76039892435073853
cherokee.aif 173.75810120747335 106.89580535888672 0.11095727980136871 0.010434355586767197 0.80095791816711426
cherokee.aif 183.11300543245736 106.91550445556641 0.11663165688514709 0.011592486873269081 0.8010438084602356
cherokee.aif 192.46618608792795 106.16148376464844 0.11559439450502396 0.011486467905342579 0.78834950923919678
cherokee.aif 201.88579801273909 105.81475067138672 0.11802443861961365 0.012679205276072025 0.79167395830154419
cherokee.aif 211.33627641695341 105.18704986572266 0.1219637468457222 0.013887656852602959 0.71720582246780396
cherokee.aif 220.84315035964195 104.20967102050781 0.11736024171113968 0.013014479540288448 0.73207324743270874
cherokee.aif 230.43918906483881 105.927978515625 0.11108385026454926 0.011747521348297596 0.78948336839675903
cherokee.aif 239.8795652627845 106.7091064453125 0.11065875738859177 0.011670523323118687 0.89569348096847534
cherokee.aif 249.25083682713324 106.94620513916016 0.11424434930086136 0.012408211827278137 0.88790309429168701
cherokee.aif 258.60133207990305 107.61359405517578 0.11464034765958786 0.01254519447684288 0.83493393659591675
cherokee.aif 267.89383840116824 108.01900482177734 0.11847592145204544 0.013504120521247387 0.84466487169265747
cherokee.aif 277.15146868484226 108.05109405517578 0.12484007328748703 0.014956530183553696 0.86636883020401001
cherokee.aif 286.40634937790378 108.43753814697266 0.12725549936294556 0.015618885867297649 0.84255605936050415
cherokee.aif 295.62824784181907 110.51014709472656 0.13574063777923584 0.017822813242673874 0.78459292650222778
cherokee.aif 304.67719086694592 112.86724090576172 0.1434602290391922 0.020043935626745224 0.7828717827796936
cherokee.aif 313.53715776364425 114.44536590576172 0.14603276550769806 0.020620007067918777 0.81455117464065552
cherokee.aif 322.27495129117329 114.74855041503906 0.15191070735454559 0.022025581449270248 0.82715332508087158
cherokee.aif 330.98965836750142 115.78195953369141 0.1493789404630661 0.021028073504567146 0.79687488079071045
